date,title,summary,topic,media,link
2022-08-05,Gira de Ricardo Arjona entre las más lucrativas del momento,"El primer lugar fue nuevamente para Paul McCartney, con una recaudación de más de 7.5 millones de dólares por ciudad.",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/gira-de-ricardo-arjona-entre-las-mas-lucrativas-del-momento/
2022-08-05,Las Criollas buscan acortar más la brecha ante las Pinkin,La serie final del Voleibol Superior Femenino entre Caguas y Corozal inicia el sábado.,Voleibol,Primera Hora,http://www.primerahora.com/deportes/voleibol/notas/las-criollas-buscan-acortar-mas-la-brecha-ante-las-pinkin/
2022-08-01,Incógnitas sobre qué refuerzos jugarán hoy en el partido entre Atléticos y Capitanes,Arecibo evalúa día a día la condición de salud de Chinemelu Elonu y San Germán pondera si activa al armador Noris Cole.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/incognitas-sobre-que-refuerzos-jugaran-hoy-en-el-partido-entre-atleticos-y-capitanes/
2022-08-01,¿De qué acusan a Shakira en España?,No han sido días fáciles para la colombiana. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/de-que-acusan-a-shakira-en-espana/
2022-08-01,Identifican víctimas de doble asesinato en Ceiba,El motivo de los crímenes continúa bajo investigación de la División de Homicidios de Fajardo.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/identifican-victimas-de-doble-asesinato-en-ceiba/
2022-08-01,Pistolero comete “carjacking” frente a un negocio en Santurce ,La perjudicada resultó ilesa. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/pistolero-comete-carjacking-frente-a-un-negocio-en-santurce/
2022-08-01,El club Barcelona se ha puesto creativo para conseguir lo recursos para su fichajes ,Entre otras movidas vendió parte de su productor audiovisual y el 25 por ciento de sus derechos televisivos por los próximos 25 años.,Fútbol,Primera Hora,http://www.primerahora.com/deportes/futbol/notas/el-club-barcelona-se-ha-puesto-creativo-para-conseguir-lo-recursos-para-su-fichajes/
2022-08-01,Capturan al cuarto participante de violenta persecución en Carolina,El tramo de la Ruta 66 donde ocurrieron los hechos fue reabierto al tránsito.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/capturan-al-cuarto-participante-de-violenta-persecucion-en-carolina/
2022-08-01,Edwin Rodríguez está a favor de que Puerto Rico reclute a Marcus Stroman,El exdirigente del seleccionado boricua apoya la inclusión del lanzador para el próximo Clásico Mundial de Béisbol.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/edwin-rodriguez-esta-a-favor-de-que-puerto-rico-reclute-a-marcus-stroman/
2022-08-01,¡Churumba vive! Fanáticos de los Vaqueros viven la misma experiencia que Santurce en el 2003,A los seguidores de Bayamón les apagaron anoche las luces en el Auditorio Juan ‘Pachín’ Vicens de Ponce.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/churumba-vive-fanaticos-de-los-vaqueros-viven-la-misma-experiencia-que-santurce-en-el-2003/
2022-08-01,Gobierno reparte $455 en asistencia alimentaria para menores,La ayuda va dirigida a estudiantes matriculados en escuelas que reciben servicios de comedor escolar por parte de Educación y menores de cinco años que reciben el PAN.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/gobierno-reparte-455-en-asistencia-alimentaria-para-menores/
2022-08-01,"Recogen más de 1,700 libras de basura en playas de Puerto Rico en un evento apoyado por Bad Bunny","Solo en la playa Buyé en Cabo Rojo y sus alrededores, se lograron recoger 1,428 libras.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/recogen-mas-de-1700-libras-de-basura-en-playas-de-puerto-rico-en-un-evento-apoyado-por-bad-bunny/
2022-08-01,Fijan fecha para el juicio contra influencer por evasión contributiva,Según el Departamento de Hacienda no reportó más de $11 millones en ganancias en sus planillas personales y corporativas. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/fijan-fecha-para-el-juicio-contra-influencer-por-evasion-contributiva/
2022-08-01,Biden sigue con COVID pero se encuentra bien de salud ,O’Connor ha atribuido el resultado positivo de Biden a los efectos del medicamento antirretrovírico oral Paxlovid que tomó durante cinco días para ayudar con los síntomas de la enfermedad.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/biden-sigue-con-covid-pero-se-encuentra-bien-de-salud/
2022-08-01,La isla de Pascua vuelve a abrirse tras dos años asfixiada por el COVID-19 ,"La ansiada y necesaria reapertura se planificó para el pasado 1 de febrero, en pleno verano austral, pero la aparición de la variante ómicron, llevó al Gobierno central a prolongar el aislamiento.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/la-isla-de-pascua-vuelve-a-abrirse-tras-dos-anos-asfixiada-por-el-covid-19/
2022-08-01,DACO embarga diez empresas ,La agencia reveló las compañías involucradas.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/daco-embarga-diez-empresas/
2022-08-01, Manny Manuel debutará como actor en un musical ,"“El Rey de Corazones” tendrá la encomienda de interpretar un personaje antagónico: un hombre de negocios, que al dominar el inglés, se avergüenza de ser puertorriqueño.",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/manny-manuel-debutara-como-actor-en-un-musical/
2022-08-01,¡Hoy estamos de aniversario! Ya se cumple un año de la gesta de Jasmine Camacho Quinn,La vallista ganó un día como hoy la medalla de oro en las Olimpiadas en Tokio.,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/hoy-estamos-de-aniversario-ya-se-cumple-un-ano-de-la-gesta-de-jasmine-camacho-quinn/
2022-08-01,Reclutarán paramédicos permanentes para Vieques y Culebra,"Se incentivará a los nuevos profesionales con un diferencial de $1,250 elevando el sueldo básico a $3,500 mensuales.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/reclutaran-paramedicos-permanentes-para-vieques-y-culebra/
2022-08-01,Exesposo de Carmen Villalobos se desahoga y habla sobre el amor hacia la actriz,La pareja anunció recientemente su ruptura luego de 13 años juntos. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/exesposo-de-carmen-villalobos-se-desahoga-y-habla-sobre-el-amor-hacia-la-actriz/
2022-08-01,Niña genio comenzará estudios en medicina a sus 10 años: “Estoy feliz”,A su corta edad Michelle Arellano se educará en la Universidad de Massachusetts para alcanzar su sueño.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/nina-genio-comenzara-estudios-en-medicina-a-sus-10-anos-estoy-feliz/
2022-08-01,Fuego en el lugar donde ocurrió la explosión de Beirut hace dos años,"Desde hace más de dos semanas, un incendio permanece activo en las ruinas de los silos a causa de la fermentación de los restos del trigo almacenado allí antes de la explosión.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/fuego-en-el-lugar-donde-ocurrio-la-explosion-de-beirut-hace-dos-anos/
2022-08-01,Hace 6 millones de años vivió el último panda gigante europeo ,Los investigadores llegaron a sus conclusiones gracias a dos fósiles de dientes que fueron encontrados en la década de los 70.,Ciencia y tecnología,Primera Hora,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/hace-6-millones-de-anos-vivio-el-ultimo-panda-gigante-europeo/
2022-08-01,Marc Anthony reaparece en vídeo luego de que se comentara sobre  su aspecto físico,Unas fotografias del cantante habían levantado preocupación.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/marc-anthony-reaparece-en-video-luego-de-que-se-comentara-sobre-su-aspecto-fisico/
2022-08-01,Pánico en Irak ante la amenaza de protestas y violencia,"El Marco de Coordinación, una alianza liderada por partidos chiíes afines a Irán, organizó su movilización para el lunes por la tarde. ",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/panico-en-irak-ante-la-amenaza-de-protestas-y-violencia/
2022-08-01,Disponibles fondos federales para asistir a las personas sin hogar,Coordinadora Moriviví exhortó a las entidades a participar de la orientación para solicitar las ayudas.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/disponibles-fondos-federales-para-asistir-a-las-personas-sin-hogar/
2022-08-01,Bajo pesquisa agresión sexual a una adolescente en Carolina ,La obligaron a abordar una guagua a la fuerza. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/bajo-pesquisa-agresion-sexual-a-una-adolescente-en-carolina/
2022-08-01,¿Cuándo empiezan las clases en las escuelas públicas?,El Departamento de Educación programó el regreso al salón a mediados de mes.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/cuando-empiezan-las-clases-en-las-escuelas-publicas/
2022-08-01,Encarcelan hombre acusado por agresión a su madre y a su tío en Camuy ,La vista preliminar fue pautada para el 15 de agosto. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/encarcelan-hombre-acusado-por-agresion-a-su-madre-y-a-su-tio-en-camuy/
2022-08-01,Investigan “carjacking” en Cupey ,El querellante resultó ileso. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/investigan-carjacking-en-cupey-2/
2022-08-01,Karol G se despide de su pelo azul,La cantante explicó las razones por la que decidió hacerse un cambio de “look”. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/karol-g-se-despide-de-su-pelo-azul/
2022-08-01,Desmantelan red de explotación sexual de mujeres colombianas en España,"Viajaron bajo la promesa de trabajo, sin embargo, las obligaron a prostituirse.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/desmantelan-red-de-explotacion-sexual-de-mujeres-colombianas-en-espana/
2022-08-01,Bill Russell cumplió su meta de ser reconocido más como un hombre que un basquetbolista,El recién fenecido excentro de los Celtics de Boston fue un actor importante en la lucha de los derechos civiles,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/bill-russell-cumplio-su-meta-de-ser-reconocido-mas-como-un-hombre-que-un-basquetbolista/
2022-08-01,No comparece al CIC joven investigado por el presunto secuestro de su expareja ,Las autoridades continúan recopilando evidencia ya que la alegada víctima tampoco ha prestado su declaración sobre los hechos. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/no-comparece-al-cic-joven-investigado-por-el-presunto-secuestro-de-su-expareja/
2022-08-01,Velocista boricua pasa de ronda en el Mundial Sub 20,El universitario Diego Gonzalez adelantó a las semifinales de 100 metros libres en Cali 2022.,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/velocista-boricua-pasa-de-ronda-en-el-mundial-sub-20/
2022-08-01,Nicaragua veta la participación de Gioconda Belli en un evento cultural de la OEI ,"Belli había sido invitada a participar en la segunda edición del festival “Celebremos Iberoamérica”, que se realizará entre los días 19 y 25 de septiembre próximos en Madrid.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/nicaragua-veta-la-participacion-de-gioconda-belli-en-un-evento-cultural-de-la-oei/
2022-08-01,Pierluisi niega que devolver fondos para asistencia de vivienda fuera por una sanción,El gobernador niega que se perdieron unos $85.2 millones y exhortó a residentes a seguir solicitando la ayuda.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/pierluisi-niega-que-devolver-fondos-para-asistencia-de-vivienda-fuera-por-una-sancion/
2022-08-01,¿Cuánto gana Homero Simpson en la planta nuclear?,Muchos fanáticos de la serie se han hecho la pregunta y en varios capítulos parece haber sido contestada.,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/cuanto-gana-homero-simpson-en-la-planta-nuclear/
2022-08-01,Identifican mujer cuyo cadáver amortajado fue hallado en su vehículo en Bayamón ,Tenía 30 años. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/identifican-mujer-cuyo-cadaver-amortajado-fue-hallado-en-su-vehiculo-en-bayamon/
2022-08-01,Pierluisi reitera no suspender la Reforma Laboral ,El gobernador indicó que suplió la información requerida por la Junta para mantener la ley en vigor y aseguró estar dispuesto a lucharlo en la corte.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/pierluisi-reitera-no-suspender-la-reforma-laboral/
2022-08-01,Mueren dos personas que trataban de huir de un incendio en California ,"Las autoridades han evacuado a 2,000 residentes desde el sábado y apenas han contenido el incendio, que esperan que se siga expandiendo por la acción de nuevos rayos.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/mueren-dos-personas-que-trataban-de-huir-de-un-incendio-en-california/
2022-08-01,Lionel Messi quiere resurgir con el PSG y entonarse para el Mundial,"El argentino tuvo el año pasado su peor temporada como profesional, con solo seis goles en 26 partidos de la liga francesa, con su nuevo equipo el París Saint-Germain.",Fútbol,Primera Hora,http://www.primerahora.com/deportes/futbol/notas/lionel-messi-quiere-resurgir-con-el-psg-y-entonarse-para-el-mundial/
2022-08-01,Chris Rock no se queda callado y le responde a Will Smith,Hace unos días el actor publicó un vídeo pidiéndole perdón al comediante.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/chris-rock-no-se-queda-callado-y-le-responde-a-will-smith/
2022-08-01,Los Yankees adquieren un nuevo relevista y los Padres están cerca de adquirir a Josh Hader,"Entérate de ese y otros cambios que se han realizado durante el día de hoy, a un día de vencer el periodo de cambios en las Mayores.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/los-yankees-adquieren-un-nuevo-relevista-y-los-padres-estan-cerca-de-adquirir-a-josh-hader/
2022-08-01,Ex Power Rangers enfrenta la pena de muerte por doble asesinato,Pasó de ser la promesa de la televisión infantil de EE.UU. a la cárcel por un horrendo crimen.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/ex-power-rangers-enfrenta-la-pena-de-muerte-por-doble-asesinato/
2022-08-01,Salvadoreños rechazan la construcción de “gigantesca” cárcel para pandilleros ,"El pasado 22 de julio, el presidente del país señaló en Twitter que la “megacárcel tendrá espacio para 40,000 terroristas, quienes estarán incomunicados del mundo exterior”. ",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/salvadorenos-rechazan-la-construccion-de-gigantesca-carcel-para-pandilleros/
2022-08-01,Beyoncé cambia la letra de una canción por ser ofensiva hacia discapacitados ,"En un verso del tema “Heated”, la cantante utiliza la palabra “spaz”, asociada a un uso peyorativo.",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/beyonce-cambia-la-letra-de-una-cancion-por-ser-ofensiva-hacia-discapacitados/
2022-08-01,Las Criollas y Pinkin no han parado de entrenar durante la pausa previa a la final,"Aunque incompletas por el compromiso de la Selección Nacional, los sextetos han intentando mantenerse activos y en ritmo durante las pasadas semanas.",Voleibol,Primera Hora,http://www.primerahora.com/deportes/voleibol/notas/las-criollas-y-pinkin-no-han-parado-de-entrenar-durante-la-pausa-previa-a-la-final/
2022-08-01,Los Yankees adquieren al abridor Frankie Montas y dos relevistas y los Padres a Josh Hader,"Entérate de ese y otros cambios que se han realizado durante el día de hoy, a un día de vencer el periodo de cambios en las Mayores.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/los-yankees-adquieren-al-abridor-frankie-montas-y-dos-relevistas-y-los-padres-a-josh-hader/
2022-08-01,En condición de cuidado adolescente agredido en Santurce ,La Policía indica que las autoridades investigan los hechos que ocurrieron a las 11:15 de la mañana.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/en-condicion-de-cuidado-adolescente-agredido-en-santurce/
2022-08-01,La tormenta Frank se debilita frente a costas del Pacífico,Se espera que siga debilitándose en los próximos días.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/la-tormenta-frank-se-debilita-frente-a-costas-del-pacifico/
2022-07-30,Novak Djokovic espera que le permitan jugar el US Open a pesar de no tener las vacunas,El gobierno de Estados Unidos mantiene como política que no permitirá la entrada de  aquellos extranjeros que no estén inmunizados contra el COVID-19. ,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/novak-djokovic-espera-que-le-permitan-jugar-el-us-open-a-pesar-de-no-tener-las-vacunas/
2022-07-30,Persona finge ser empleado de LUMA para timar a mujer,Cometió el fraude mediante llamada telefónica. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/persona-finge-ser-empleado-de-luma-para-timar-a-mujer/
2022-07-30,Doble A: Posponen el inicio de la serie entre Hormigueros y Cayey,"Fue necesario activar los protocolos de salubridad, por lo que las dos series semifinales comenzarán el viernes 5 de agosto.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/doble-a-posponen-el-inicio-de-la-serie-entre-hormigueros-y-cayey/
2022-07-30,Los Mets de Nueva York le tienen el ojo puesto a Christian Vázquez,El receptor de los Red Sox de Boston podría cambiar de uniforme antes de la fecha límite para hacer cambios que es el 2 de agosto.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/los-mets-de-nueva-york-le-tienen-el-ojo-puesto-a-christian-vazquez/
2022-07-30,Joe Biden vuelve a dar positivo a COVID-19,No tiene nuevos síntomas.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/joe-biden-vuelve-a-dar-positivo-a-covid-19/
2022-07-30,Ciudadanos se unen para limpiar el acceso a la Cueva del Indio en Arecibo,Además de los trabajos de limpieza llevan a cabo una manifestación para reclamar el acceso gratuito a esa reserva natural y marina. ,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/ciudadanos-se-unen-para-limpiar-el-acceso-a-la-cueva-del-indio-en-arecibo/
2022-07-30,Ticketera confirma ataque cibernético,La compañía asegura que su equipo técnico mantiene la situación bajo control sin consecuencias mayores.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/ticketera-confirma-ataque-cibernetico/
2022-07-30,Carlos Morales deja abierta la puerta para dirigir otra vez,"Considera lejana posibilidad de aceptar la idea una vez concluyan sus labores como asistente con los Leones de Ponce, aunque no lo descarta.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/carlos-morales-deja-abierta-la-puerta-para-dirigir-otra-vez/
2022-07-30,Papa Francisco sobre un posible retiro: “la puerta está abierta”,Señaló que su viaje pastoral de una semana a Canadá fue “una prueba” que le demostró que necesita bajar el ritmo.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/papa-francisco-sobre-un-posible-retiro-la-puerta-esta-abierta/
2022-07-30,Anuel pospone gira de conciertos: “Necesito tomar un tiempo para recargar baterías”,El intérprete confesó que razones personales lo han motivado a mover las fechas de los shows para 2023. ,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/anuel-pospone-gira-de-conciertos-necesito-tomar-un-tiempo-para-recargar-baterias/
2022-07-30,Allanan guagua y ocupan armas de fuego de alto calibre en Toa Alta,"Este allanamiento es resultado de un plan de trabajo dirigido a varios negocios de la zona, donde se han reportado incidentes violentos.",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/allanan-guagua-y-ocupan-armas-de-fuego-de-alto-calibre-en-toa-alta/
2022-07-30,Hombre es agredido con un bate en Río Piedras,El perjudicado fue transportado a un hospital del área.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/hombre-es-agredido-con-un-bate-en-rio-piedras/
2022-07-30,Identifican a las víctimas de la quinta masacre del año,Una de ellas tenía 22 años.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/identifican-a-las-victimas-de-la-quinta-masacre-del-ano/
2022-07-30,"Alguien en Illinois se llevó el premio de $1,280 millones de la lotería Mega Millions",El bote es el tercero más grande en la historia de las loterías en Estados Unidos y el mayor en casi cuatro años.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/alguien-en-illinois-se-llevo-el-premio-de-1280-millones-de-la-loteria-mega-millions/
2022-07-30,Encuentran cuerpo parcialmente calcinado en Fajardo,"La víctima fue identificada por la Policía como Manuel Meléndez Fuentes, de 20 años.",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/encuentran-cuerpo-parcialmente-calcinado-en-fajardo/
2022-07-30,Aumentan a 25 los fallecidos por las inundaciones en Kentucky,"Entre los fallecidos hay seis niños, cuatro de ellos pertenecientes a una misma familia.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/aumentan-a-25-los-fallecidos-por-las-inundaciones-en-kentucky/
2022-07-30,Presidente de pide vestir sin corbata para ahorrar energía,Exhortó a sus ministros y funcionarios a prescindir de la prenda “cuando no sea necesario”.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/presidente-de-pide-vestir-sin-corbata-para-ahorrar-energia/
2022-07-30,Salinas blanquea a Yabucoa y consigue último boleto semifinalista,"El encuentro decisivo se celebró ante cerca de 3 mil fanáticos, que se dieron cita en el estadio Néstor Morales de Humacao.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/salinas-blanquea-a-yabucoa-y-consigue-ultimo-boleto-semifinalista/
2022-07-30,Salud informa 10 muertes adicionales por COVID-19,La agencia contabilizó 371 pacientes hospitalizados por coronavirus.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/salud-informa-10-muertes-adicionales-por-covid-19-8/
2022-07-30,El sexteto boricua sale para su cita con las anfitrionas en Croacia,El equipo nacional de voleibol debe ganar su encuentro del sábado a las 8:00 a.m. para mantenerse con vida e intentar ganar el pase a la Liga de Naciones de la Federación Internacional de Voleibol.,Voleibol,Primera Hora,http://www.primerahora.com/deportes/voleibol/notas/el-sexteto-boricua-sale-para-su-cita-con-las-anfitrionas-en-croacia/
2022-07-30,Dominio de los Mets sobre los Marlins gracias a Starling Marte,"En el partido que los neoyorquinos vencieron 6-4 a Miami, el puertorriqueño Edwin ‘Sugar’ Díaz se anotó su juego salvado núm. 23.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/dominio-de-los-mets-sobre-los-marlins-gracias-a-starling-marte/
2022-07-30,La NBA investiga a los Sixers por alegados trucos para retener a Harden y a dos más,La telecadena ESPN informó el viernes que hay interrogantes sobre el más reciente acuerdo de Harden con Filadelfia.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/la-nba-investiga-a-los-sixers-por-alegados-trucos-para-retener-a-harden-y-a-dos-mas/
2022-07-30,Los Mariners refuerzan su cuerpo de lanzadores con el derecho Luis Castillo,"Lo adquirieron mediante una transacción en la que enviaron a cuatro prospectos, incluyendo al boricua Edwin Arroyo, a los Reds de Cincinnati.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/los-mariners-refuerzan-su-cuerpo-de-lanzadores-con-el-derecho-luis-castillo/
2022-07-30,Habrá violencia y amor en la precuela de “Game of Thrones”,"En la serie “La casa del dragón”, la familia Targaryen será protagonista.",Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/habra-violencia-y-amor-en-la-precuela-de-game-of-thrones/
2022-07-30,Aaron Judge llegó a 41 bambinazos con un ‘grand slam’,El fuerte candidato al premio de Jugador Más Valioso disparó dos vuelacercas y se robó uno en el triunfo de 11-5 sobre Kansas City el viernes.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/aaron-judge-llego-a-41-bambinazos-con-un-grand-slam/
2022-07-30,Javier Báez llegó a 20 dobletes en el triunfo de Detroit ante Toronto,"En el encuentro, Víctor Reyes disparó tres indiscutibles y Willi Castro jonroneó para la victoria de 4-2.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/javier-baez-llego-a-20-dobletes-en-el-triunfo-de-detroit-ante-toronto/
2022-07-30,Edwards Guzmán será el dirigente de los Gigantes de Carolina en la LBPRC,"El veterano exjugador, coach y gerente general fue contratado por la franquicia carolinense.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/edwards-guzman-sera-el-dirigente-de-los-gigantes-de-carolina-en-la-lbprc/
2022-07-30,A bombazo limpio los Vaqueros pusieron a Ponce contra la pared,Bayamón coló nueve triples en el primer cuarto para despegarse 39-15 y el resto del partido fue un paseo para los locales.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/a-bombazo-limpio-los-vaqueros-pusieron-a-ponce-contra-la-pared/
2022-07-30,Arrestan a uno de los 10 más buscados de la zona oeste,El imputado también es objeto de una orden de extradición del estado de Nueva Jersey.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/arrestan-a-uno-de-los-10-mas-buscados-de-la-zona-oeste/
2022-07-30,Presidente ucraniano observa carga de cereales en buques,El objetivo es sacar en los próximos cuatro meses unos 20 millones de toneladas de cereales de tres puertos ucranianos.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/presidente-ucraniano-observa-carga-de-cereales-en-buques/
2022-08-23,Aumentan a 79 los casos confirmados de la viruela del mono en la Isla,"Estos casos marcan un aumento de cuatro respecto a la pasada semana, luego de que el boletín del DS del 19 de agosto confirmara 75 contagiados.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/aumentan-a-79-los-casos-confirmados-de-la-viruela-del-mono-en-la-isla/
2022-08-23,Hallan cadáver en un solar baldío en Ponce ,La División de Homicidios investiga. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/hallan-cadaver-en-un-solar-baldio-en-ponce/
2022-08-23,La discusión que acabó con el matrimonio de Brad Pitt y Angelina Jolie,Documentos informan sobre la denuncia que la actriz presentó contra el actor por un altercado.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/la-discusion-que-acabo-con-el-matrimonio-de-brad-pitt-y-angelina-jolie/
2022-08-23,Policía solicita ayuda de la ciudadanía para localizar a un asaltante ,"Los hechos ocurrieron frente a un negocio en Puerto Nuevo, el 7 de julio. ",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/policia-solicita-ayuda-de-la-ciudadania-para-localizar-a-un-asaltante/
2022-08-23,Los Cardinals se despegan de los Brewers gracias al liderato de sus veteranos,"Entre todos destaca la labor de Albert Pujols, quien en lo que va del mes batea .450, con ocho jonrones y 18 producidas.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/los-cardinals-se-despegan-de-los-brewers-gracias-al-liderato-de-sus-veteranos/
2022-08-23,“Fue un gran golpe”: Policía arresta a armero del bajo mundo,Se desarticuló también una armería clandestina.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/fue-un-gran-golpe-policia-arresta-a-armero-del-bajo-mundo/
2022-08-23,Pedro Pierluisi a LUMA Energy: “Mi paciencia se está acabando”,Catalogó la convocatoria de la manifestación de este jueves como una política y rechazó que actos como este lo lleven a salir de la gobernación.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/pedro-pierluisi-a-luma-energy-mi-paciencia-se-esta-acabando/
2022-08-23,Hieren de bala a un joven de 18 años en Mayagüez ,Su condición es estable. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/hieren-de-bala-a-un-joven-de-18-anos-en-mayaguez/
2022-08-23,Buscan sospechoso de escalamiento en negocio de Santurce,Llegó al lugar en una bicicleta color vino. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/buscan-sospechoso-de-escalamiento-en-negocio-de-santurce/
