date,title,summary,topic,media,link
2022-08-10,Eliezer Ríos renunció a su cargo en la oficina de la senadora independentista María de Lourdes Santiago,"Fue señalado por una militante del PIP por acoso laboral y comentarios machistas, misóginos y discriminatorios",Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/eliezer-r-os-renunci-a-su-cargo-en-la-oficina-de-la-senadora-independentista-mar/article_fd0de88c-18be-11ed-9f00-5705945b4c5d.html
2022-08-10,"El Departamento de Agricultura entrega 2,000 árboles cítricos a agricultores lareños",En una nueva acción para mejorar la ampliación de cultivos y fortalecer proyectos dirigidos al crecimiento de todos los sectores agrícolas,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-agricultura-entrega-2-000-rboles-c-tricos-a-agricultores-lare-os/article_f3384b1e-18e5-11ed-b382-2f7587989d8a.html
2022-08-10,Se reducen por 40% los atrasos de los documentos pendientes en la oficina de Registro de la Propiedad,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-reducen-por-40-los-atrasos-de-los-documentos-pendientes-en-la-oficina-de-registro/article_7ef81f82-18d0-11ed-81bc-e34c7eff2612.html
2022-08-10,Partido Independentista Puertorriqueño riposta a la querella presentada por la Procuradora de las Mujeres,La vicepresidenta del Partido Independentista asegura que no se les impuso penalidad alguna,Gobierno,El Vocero,https://www.elvocero.com/gobierno/partido-independentista-puertorrique-o-riposta-a-la-querella-presentada-por-la-procuradora-de-las-mujeres/article_621860c6-18cf-11ed-bf13-077a376dbabd.html
2022-08-10,Pierluisi anuncia que empleado de Educación fue separado de su cargo tras allanamiento,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/pierluisi-anuncia-que-empleado-de-educaci-n-fue-separado-de-su-cargo-tras-allanamiento/article_28402460-18ca-11ed-87a4-8b211bd43460.html
2022-08-10,"Se registran 2,335 nuevos casos positivos de covid-19",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-registran-2-335-nuevos-casos-positivos-de-covid-19/article_5200b746-1894-11ed-aa11-e38f24b270d3.html
2022-08-10,El gobierno anuncia el primer desembolso de fondos federales de mitigación para proyectos de la AAA,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-gobierno-anuncia-el-primer-desembolso-de-fondos-federales-de-mitigaci-n-para-proyectos-de/article_4bd2632a-18c0-11ed-8c47-b39272f048b0.html
2022-08-10,Se filtra querella de la Oficina de la Procuradora de las Mujeres contra el PIP por denuncias de acoso,La querella se radicó el mismo día en que Lersy Boria renunció a su cargo como procuradora de las Mujeres,Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/se-filtra-querella-de-la-oficina-de-la-procuradora-de-las-mujeres-contra-el-pip/article_2a3df32a-18a5-11ed-868a-db6c7d5bbc18.html
2022-08-10,El alcalde de San Sebastián confirma que su ayudante imputado de agresión sexual fue suspendido de empleo,El ejecutivo municipal dijo estar “triste por esta situación”,Gobierno,El Vocero,https://www.elvocero.com/gobierno/municipal/el-alcalde-de-san-sebasti-n-confirma-que-su-ayudante-imputado-de-agresi-n-sexual/article_07ea9c80-18a8-11ed-8ae4-9f6eae5e7b8c.html
2022-08-10,La confirmación del Plan de Ajuste de Deuda de la ACT obligará aumentos en peajes,La vista será el 17 de agosto,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-confirmaci-n-del-plan-de-ajuste-de-deuda-de-la-act-obligar-aumentos-en/article_dfdd8c84-1848-11ed-8806-6f577415e191.html
2022-08-10,Sale costosa la corrupción en Puerto Rico,Se pierde el 10% del presupuesto gubernamental ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/sale-costosa-la-corrupci-n-en-puerto-rico/article_23b3cda4-1850-11ed-96c5-5bdc119f6b6d.html
2022-08-10,El Negociado de Energía da luz verde a nueva planta de gas natural,Organizaciones levantan bandera sobre la determinación del NEPR,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-negociado-de-energ-a-da-luz-verde-a-nueva-planta-de-gas-natural/article_40bbcb64-184a-11ed-80e5-6716fc7f9540.html
2022-08-10,El gobierno asigna $17 millones para el Centro de Investigación en Ciencias Moleculares de la UPR,Se podrán desarrollar proyectos relacionados con el covid-19,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/el-gobierno-asigna-17-millones-para-el-centro-de-investigaci-n-en-ciencias-moleculares-de/article_50d2933e-183b-11ed-8a91-b776541e46bf.html
2022-08-09,"Conéctate al análisis de Debatiendo sin filtro: El caso de Wanda Vázquez y Mark Rossini, el apagón en el Hospital Universitario y el allanamiento del FBI en la residencia de Donald Trump",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/con-ctate-al-an-lisis-de-debatiendo-sin-filtro-el-caso-de-wanda-v-zquez/article_238764e0-1827-11ed-a0d6-eb733134c2ed.html
2022-08-09,Clientes se quedan sin el servicio de energía eléctrica en dos municipios,"A su vez, LUMA Energy pidió prudencia en el consumo energético ",Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/clientes-se-quedan-sin-el-servicio-de-energ-a-el-ctrica-en-dos-municipios/article_da8e9a30-181a-11ed-97d9-176292271362.html
2022-08-09,"El viaje del jaguar ""El Jefe"" entre Estados Unidos y México sorprende a los ecologistas",Se trata de uno de los jaguares más longevos del que se tiene registro en el límite entre Estados Unidos y México,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-viaje-del-jaguar-el-jefe-entre-estados-unidos-y-m-xico-sorprende-a-los/article_a3b137ee-1823-11ed-be80-3709a261beb4.html
2022-08-09,Se tumban dos bultos de un comercio en Carolina,La mercancía estaba valorada en $139.95,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-tumban-dos-bultos-de-un-comercio-en-carolina/article_220d16d6-181e-11ed-9744-87d66082d333.html
2022-08-09,La Administración para el Cuidado y Desarrollo Integral de la Niñez adiestra mil profesionales de Head Start,Los presentes recibieron talleres sobre educación y salud,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-administraci-n-para-el-cuidado-y-desarrollo-integral-de-la-ni-ez-adiestra-mil/article_4c000a46-181b-11ed-8471-5f45f260ee87.html
2022-08-09,Recreación y Deportes anuncia un reglamento para la práctica de los deportes electrónicos,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/recreaci-n-y-deportes-anuncia-un-reglamento-para-la-pr-ctica-de-los-deportes-electr/article_79c830a8-181a-11ed-bafb-6f510e40546b.html
2022-08-09,El Departamento de Corrección y Rehabilitación gradua 41 oficiales de servicios juveniles,Con estos nuevos oficiales de servicios juveniles los Centros de Detención y Tratamiento Social (CTS) cuentan con 279 ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-correcci-n-y-rehabilitaci-n-gradua-41-oficiales-de-servicios-juveniles/article_9e204ad8-1817-11ed-aa8a-8ffe34c3efd3.html
2022-08-09,Pedro Pierluisi insiste en que el hospital de Vieques está a tiempo,Afirmó que la meta continúa siendo que el hospital abra sus puertas en 2024,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/pedro-pierluisi-insiste-en-que-el-hospital-de-vieques-est-a-tiempo/article_ea9813b2-180f-11ed-bb2c-272a545ada2a.html
2022-08-09,La Autoridad de Energía Eléctrica activa sus unidades de reserva debido a un relevo de carga,Una unidad de la central EcoEléctrica y otra de la planta AES salieron de servicio,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-autoridad-de-energ-a-el-ctrica-activa-sus-unidades-de-reserva-debido-a-un/article_6009fb26-180e-11ed-a3a9-3b8ea5fbf086.html
2022-08-09,Gobernador no ha decidido a quién nombrará como procuradora de las mujeres,"Aunque elogió a la exsenadora Zoé Laboy, insistió en que no ha tomado una determinación",Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/gobernador-no-ha-decidido-a-qui-n-nombrar-como-procuradora-de-las-mujeres/article_8c7f9292-1809-11ed-b430-27e1c873fd2d.html
2022-08-09,"El Departamento de Salud reporta 2,564 nuevos contagios por covid-19",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-salud-reporta-2-564-nuevos-contagios-por-covid-19/article_4328c620-17ca-11ed-9035-b777392449df.html
2022-08-09,Falta celeridad en la reparación de las escuelas del área sur de la Isla,Preocupa llenar las vacantes de maestros ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/falta-celeridad-en-la-reparaci-n-de-las-escuelas-del-rea-sur-de-la-isla/article_288a4920-1783-11ed-b0d2-7b296729240e.html
2022-08-09,Atrasada la construcción del hospital de Vieques,Podrían esperar hasta un año para el centro de diálisis ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/atrasada-la-construcci-n-del-hospital-de-vieques/article_4a477610-1782-11ed-8f16-9b804cd784c3.html
2022-08-08,Bajo lupa del contralor electoral el pliego acusatorio contra la exgobernadora Wanda Vázquez,Se examina el documento para determinar si se incurrió en violaciones a la Ley 222-2011 de Financiamiento de Campañas Políticas ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/bajo-lupa-del-contralor-electoral-el-pliego-acusatorio-contra-la-exgobernadora-wanda-v-zquez/article_464388a6-174b-11ed-aeb4-83164811fc68.html
2022-08-08,En debate el proyecto de ley federal que impone una tasa mínima de 15% a las grandes corporaciones,"Reacciona el presidente de la Cámara, Rafael ""Tatito"" Hernández y el portavoz del PNP, Carlos ""Johnny"" Méndez",Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/en-debate-el-proyecto-de-ley-federal-que-impone-una-tasa-m-nima-de-15/article_1d15c440-176d-11ed-aad0-67fc244c8fee.html
2022-08-08,‘Johnny’ Méndez alerta sobre el impacto de la nueva tasa de contribución federal a empresas en la Isla,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/johnny-m-ndez-alerta-sobre-el-impacto-de-la-nueva-tasa-de-contribuci-n-federal/article_3f9180fa-1758-11ed-8d45-6b20dfce02b8.html
2022-08-08,ASEM no ofrece información sobre el paciente que se alega falleció tras el fallo del sistema eléctrico,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/asem-no-ofrece-informaci-n-sobre-el-paciente-que-se-alega-falleci-tras-el-fallo/article_2dd9dd8a-1753-11ed-b4b2-7fe0a2361a9b.html
2022-08-10,Puerto Rico sufre su primera derrota en la Copa Panamericana,Los boricuas sucumbieron ante Canadá en tres parciales ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/puerto-rico-sufre-su-primera-derrota-en-la-copa-panamericana/article_e5f749fe-1922-11ed-b9c8-4bc90a4fafdb.html
2022-08-10,Los Atléticos de San Germán superan un errático primer parcial y empatan la final del BSN,El quinteto sangermeño salió airoso por 86-79 en lo que fue el primer partido de la lucha por el campeonato que celebran en su casa desde 1997,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/los-atl-ticos-de-san-germ-n-superan-un-err-tico-primer-parcial-y-empatan/article_0ca11716-1913-11ed-97eb-1f03e4b69393.html
2022-08-10,Las Pinkin de Corozal colocan en jaque la supremacía de las Criollas de Caguas,El sexteto corozaleño tomó dominio de 3-0 en la serie final con la oportunidad de coronarse el viernes por primera vez desde 2010,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/las-pinkin-de-corozal-colocan-en-jaque-la-supremac-a-de-las-criollas-de-caguas/article_d70e3a16-1912-11ed-bed0-e70c8d9aba87.html
2022-08-10,El Real Madrid se proclama súper campeón de Europa,El conjunto merenge venció al Eintracht para conquistar la Supercopa de la UEFA,Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/el-real-madrid-se-proclama-s-per-campe-n-de-europa/article_bc58db4a-18fe-11ed-810f-a3cb2a52d7ce.html
2022-08-10,Francisco Lindor iguala un récord de los Mets de Nueva York en carreras anotadas,El estelar pelotero cagüeño contribuyó en la victoria del miércoles sobre los Rojos de Cincinnati,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/francisco-lindor-iguala-un-r-cord-de-los-mets-de-nueva-york-en-carreras-anotadas/article_26cd9164-18f0-11ed-b8ce-5f7f3e9d5a95.html
2022-08-10,Comienza el juicio de las imágenes de la muerte de Kobe Bryant en un tribunal de Los Ángeles,,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/comienza-el-juicio-de-las-im-genes-de-la-muerte-de-kobe-bryant-en-un/article_1af45724-18f0-11ed-93d8-8b86ffa54d64.html
2022-08-10,"La serie final del sóftbol femenino apunta a ser ""bien competitiva”",La acción entre Cidra y Juncos arrancará este sábado ,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/la-serie-final-del-s-ftbol-femenino-apunta-a-ser-bien-competitiva/article_52723fb4-18ef-11ed-abc5-8f2d9a98f5d4.html
2022-08-10,"Los Mets de Nueva York bailan al son de las trompetas de Edwin ""Sugar"" Díaz",El naguabeño es el cerrador más dominante de las Grandes Ligas,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/los-mets-de-nueva-york-bailan-al-son-de-las-trompetas-de-edwin-sugar-d/article_0d713afc-18e8-11ed-bbd7-b7728f906c65.html
2022-08-10,La Copa Mundial 2022 comenzará un día antes para acomodar al anfitrión Qatar en el primer partido,,Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/la-copa-mundial-2022-comenzar-un-d-a-antes-para-acomodar-al-anfitri-n-qatar/article_1101043a-18df-11ed-9a66-a78ce64a5184.html
2022-08-10,José Juan Barea será exaltado al Salón de la Fama de la Universidad de Northeastern,La ceremonia se celebrará el 10 de noviembre en los predios de la institución en Boston,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/jos-juan-barea-ser-exaltado-al-sal-n-de-la-fama-de-la-universidad-de/article_34e3fbf8-18d7-11ed-a342-df1f7a068d02.html
2022-08-10,"Atenienses de Manatí firman a la jugadora de la WNBA, Kaela Davis",El equipo manatieño completó su trío de refuerzos para el torneo del Baloncesto Superior Nacional Femenino ,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/atenienses-de-manat-firman-a-la-jugadora-de-la-wnba-kaela-davis/article_bf3a7648-18d6-11ed-a18d-db6a621e9664.html
2022-08-10,Seleccionan a Sharlissa De Jesús como la Novata del Año del voleibol superior femenino,La atacante pertenece a las Pinkin de Corozal,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/seleccionan-a-sharlissa-de-jes-s-como-la-novata-del-a-o-del-voleibol-superior/article_7bf9f3d2-18e9-11ed-b566-8b5e73ed8ee8.html
2022-08-10,El púgil Xander Zayas ya está en Las Vegas para su combate del sábado,El boricua se mostró optimista de cara a su pelea del sábado ante el mexicano Elias Espada,Deportes,El Vocero,https://www.elvocero.com/deportes/boxeo/el-p-gil-xander-zayas-ya-est-en-las-vegas-para-su-combate-del-s/article_990d1e5e-1849-11ed-9149-1f83d60e3c5b.html
2022-08-10,"Los Atléticos están centrados en empatar la serie final: ""Hay que ganar en nuestra cancha""",San Germán buscará extender hoy su racha de 17 victorias en el coliseo Arquelio Torres Ramírez cuando reciba a Bayamón para el segundo juego de la serie por el campeonato,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/los-atl-ticos-est-n-centrados-en-empatar-la-serie-final-hay-que-ganar-en/article_7b2a1d3c-1845-11ed-a5f0-8b6c2b698f4f.html
2022-08-10,Atento el DACO tras la cancelación a última hora de boletos en el Baloncesto Superior Nacional,La agencia vela por la devolución total de los gastos incurrimos por la compra de taquillas digitales para el primer juego de la serie final entre Bayamón y San Germán ,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/atento-el-daco-tras-la-cancelaci-n-a-ltima-hora-de-boletos-en-el-baloncesto/article_74a041c4-1847-11ed-ae23-6fc5d9c162f8.html
2022-08-10,Las Pinkin de Corozal intentarán colocarse a las puertas del campeonato de la LVSF,Un triunfo hoy del sexteto corozaleño en el tercer juego de la lucha por el campeonato colocaría en jaque a las hexacampeonas Criollas de Caguas ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/las-pinkin-de-corozal-intentar-n-colocarse-a-las-puertas-del-campeonato-de-la-lvsf/article_0131085a-184b-11ed-8ca2-cbbc32505f70.html
2022-08-09,Los Criollos de Caguas adquieren al lanzador Dereck Rodríguez,,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/los-criollos-de-caguas-adquieren-al-lanzador-dereck-rodr-guez/article_8405559c-1837-11ed-a2c5-af59236c8494.html
2022-08-09,El prospecto tenimesista Enrique Yezue Ríos sigue ganando títulos en la WTT,,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/el-prospecto-tenimesista-enrique-yezue-r-os-sigue-ganando-t-tulos-en-la-wtt/article_5e1c424e-1834-11ed-ba79-23b49f84403b.html
2022-08-09,Benito Santiago Jr. será evaluado día a día tras dislocarse un dedo de la mano izquierda,El jugador aseguró que hará lo posible por estar de regreso a cancha con los Vaqueros para el segundo partido de la serie final mañana,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/benito-santiago-jr-ser-evaluado-d-a-a-d-a-tras-dislocarse-un-dedo-de/article_ca2b6ca8-182f-11ed-b819-c3a8962c2631.html
2022-08-09,Wilhelmus Caanen finaliza su etapa con los Leones de Ponce para dirigir a Humacao,El dirigente estaba en su último año de contrato con el quinteto ponceño ,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/wilhelmus-caanen-finaliza-su-etapa-con-los-leones-de-ponce-para-dirigir-a-humacao/article_7150ed8c-182b-11ed-8dc7-eb76de12d415.html
2022-08-09,La selección de voleibol masculina abre con una victoria en la Copa Panamericana,La escuadra boricua venció en cuatro parciales a Brasil,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/la-selecci-n-de-voleibol-masculina-abre-con-una-victoria-en-la-copa-panamericana/article_a5e32bba-1825-11ed-9cb9-eb22554cb4cd.html
2022-08-09,El abridor de Boston Chris Sale se partió la muñeca derecha en un accidente de bicicleta,,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/el-abridor-de-boston-chris-sale-se-parti-la-mu-eca-derecha-en-un-accidente/article_527fe56e-1800-11ed-b255-3bf51d01fed1.html
2022-08-09,Kevin Durant refuerza su deseo de ser cambiado de los Nets de Brooklyn,,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/kevin-durant-refuerza-su-deseo-de-ser-cambiado-de-los-nets-de-brooklyn/article_6b8e3b4a-17f2-11ed-993a-03eaefdb988c.html
2022-08-09,Serena Williams empieza a tomar distancia del tenis,Williams dijo que no le gusta la palabra retiro,Deportes,El Vocero,https://www.elvocero.com/deportes/tenis/serena-williams-empieza-a-tomar-distancia-del-tenis/article_039d45a4-17ec-11ed-9927-bf6326f7ef06.html
2022-08-09,A paso firme la vallista puertorriqueña Jasmine Camacho-Quinn,Camacho-Quinn ganó ayer en el Grand Prix de Hungría,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/a-paso-firme-la-vallista-puertorrique-a-jasmine-camacho-quinn/article_3d0fc4c2-1780-11ed-8ad8-cf18dc500896.html
2022-08-09,Puerto Rico irá con 21 atletas al Campeonato de Nacac,,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/puerto-rico-ir-con-21-atletas-al-campeonato-de-nacac/article_508f9d7c-177d-11ed-b689-c7eb9f9c3e81.html
2022-08-09,Edwin “Sugar” Díaz abre un caso para el premio Cy Young,El cerrador naguabeño pudiera seguirles los pasos a otros extaponeros que han ganado dicho premio ,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/edwin-sugar-d-az-abre-un-caso-para-el-premio-cy-young/article_e2536c42-1783-11ed-8e24-e3a4e1ac9994.html
2022-08-09,El sexteto masculino de Puerto Rico abre su último torneo antes del Mundial en Polonia,La escuadra boricua verá acción desde mañana en el Campeonato Panamericano en Canadá,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/el-sexteto-masculino-de-puerto-rico-abre-su-ltimo-torneo-antes-del-mundial-en-polonia/article_db699bc4-1740-11ed-af5a-7ff3f5f74a67.html
2022-08-09,Taylor Sandbothe regresa a las Criollas de Caguas para cerrar un capítulo inconcluso,La central importada está de vuelta con las hexacampeonas tras la cancelación de la pasada final y su eliminación este año con las Valencianas de Juncos ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/taylor-sandbothe-regresa-a-las-criollas-de-caguas-para-cerrar-un-cap-tulo-inconcluso/article_eedcd42e-1780-11ed-8f65-37fb0a86c197.html
2022-08-08,Los Vaqueros de Bayamón defienden su hogar en el inicio de la serie final ante San Germán,El conjunto bayamonés mantuvo su invicto en la postemporada con un triunfo por 88-79 en el juego inicial de la lucha por el campeonato ante los Atléticos,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/los-vaqueros-de-bayam-n-defienden-su-hogar-en-el-inicio-de-la-serie-final/article_662e93a0-1777-11ed-bfc0-631808bfe1fc.html
2022-08-08,Las Pinkin de Corozal amplían su control en la serie final ante las Criollas de Caguas,El sexteto corozaleño se colocó 2-0 en la lucha por el campeonato de la Liga de Voleibol Superior Femenino con un triunfo hoy en tres sets,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/las-pinkin-de-corozal-ampl-an-su-control-en-la-serie-final-ante-las-criollas/article_b79443ce-1804-11ed-acf3-8bb228f37a83.html
2022-08-08,¿Qué pasó con la cancelación de boletos del BSN? Teorías apuntan a un hacker,"La gerencia de los Vaqueros de Bayamón alega que las taquillas fueron adquiridas de manera ""ilegal"" tras la intervención de una persona no autorizada",Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/qu-pas-con-la-cancelaci-n-de-boletos-del-bsn-teor-as-apuntan-a-un/article_866fd296-1777-11ed-a79f-13da0fc116ea.html
2022-08-08,"Cancelan a última hora boletos de los fanáticos de San Germán: ""Estamos bien disgustados""",Varios seguidores del equipo explicaron a EL VOCERO que sus taquillas digitales fueron revocadas a horas del primer partido de la final en Bayamón ,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/cancelan-a-ltima-hora-boletos-de-los-fan-ticos-de-san-germ-n-estamos-bien/article_a64d5498-176e-11ed-acf0-0348a1615534.html
2022-08-08,Jasmine Camacho-Quinn logra su mejor marca del año en su victoria en Hungría,,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/jasmine-camacho-quinn-logra-su-mejor-marca-del-a-o-en-su-victoria-en-hungr/article_d2ee67b4-173a-11ed-9386-57027017d067.html
2022-08-08,Serena Williams apunta su primera victoria del año y avanza en Toronto,,Deportes,El Vocero,https://www.elvocero.com/deportes/tenis/serena-williams-apunta-su-primera-victoria-del-a-o-y-avanza-en-toronto/article_04880c9e-175e-11ed-9882-2f18c1de4421.html
2022-08-08,Esgrimistas boricuas cierran con tres medallas en el Campeonato Centroamericano y del Caribe,Puerto Rico finalizó sexto de un total de ocho países en el medallero del evento en San Salvador,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/esgrimistas-boricuas-cierran-con-tres-medallas-en-el-campeonato-centroamericano-y-del-caribe/article_2a574a8c-173d-11ed-8a33-0f7ff69585d7.html
2022-08-11,Spotify ayudará a empresas locales en su estrategia de mercadeo,,Economia,El Vocero,https://www.elvocero.com/economia/tecnologia/spotify-ayudar-a-empresas-locales-en-su-estrategia-de-mercadeo/article_ae01d326-1908-11ed-97e2-abc9afa33678.html
2022-08-10,La aplicación WhatsApp anuncia nuevos cambios,Con el objetivo de favorecer la interacción entre los mismos y mejorar la privacidad,Economia,El Vocero,https://www.elvocero.com/economia/tecnologia/la-aplicaci-n-whatsapp-anuncia-nuevos-cambios/article_58fdd3fa-18f1-11ed-a876-efc5f3060954.html
2022-08-10,"Elon Musk vende casi $7,000 millones en acciones de Tesla",A medida que el multimillonario pone sus finanzas en orden antes de su batalla judicial con Twitter,Economia,El Vocero,https://www.elvocero.com/economia/otros/elon-musk-vende-casi-7-000-millones-en-acciones-de-tesla/article_6e4ab8da-18cf-11ed-afea-779072c0fee0.html
2022-08-10,El Departamento del Trabajo analizará el panorama de la mujer en el empleo,"El estudio, que será gratuito para el gobierno de Puerto Rico, recopilará datos relevantes sobre la mujer en el ámbito laboral ",Economia,El Vocero,https://www.elvocero.com/economia/otros/el-departamento-del-trabajo-analizar-el-panorama-de-la-mujer-en-el-empleo/article_be3a1420-18bc-11ed-a05d-e382055ad875.html
2022-08-10,Crece el abandono de envejecientes en los hospitales del País,Alto el costo para atenderlos mientras se realiza el proceso para ubicarlos en hogares de cuidado prolongado ,Economia,El Vocero,https://www.elvocero.com/economia/otros/crece-el-abandono-de-envejecientes-en-los-hospitales-del-pa-s/article_0fa4d348-184c-11ed-af02-57fff5e6b937.html
2022-08-10,Liberty lanza nuevos servicios para negocios,,Economia,El Vocero,https://www.elvocero.com/economia/liberty-lanza-nuevos-servicios-para-negocios/article_d68fef84-1828-11ed-a23d-9f84546f247b.html
2022-08-10,Bajan las compras de alimentos en las farmacias del País,Mientras aumentó el gasto promedio en los supermercados ,Economia,El Vocero,https://www.elvocero.com/economia/otros/bajan-las-compras-de-alimentos-en-las-farmacias-del-pa-s/article_b0b0be78-1842-11ed-94ff-bba7431952f4.html
2022-08-09,Bancrédito dejará de operar en Puerto Rico,Esta determinación surge a sólo días del arresto de la exgobernadora Wanda Vázquez,Economia,El Vocero,https://www.elvocero.com/economia/otros/bancr-dito-dejar-de-operar-en-puerto-rico/article_4323bc8a-1823-11ed-9133-f36d1190267c.html
2022-08-09,Vuelve a caer la venta de autos en la Isla,,Economia,El Vocero,https://www.elvocero.com/economia/vuelve-a-caer-la-venta-de-autos-en-la-isla/article_6feca9f2-1828-11ed-a638-cb8a701a14cd.html
2022-08-09,MIDA: los consumidores no dejan de comprar alcohol a pesar de la situación económica,El estudio refleja que la cerveza es el producto más comprado en este renglón,Economia,El Vocero,https://www.elvocero.com/economia/otros/mida-los-consumidores-no-dejan-de-comprar-alcohol-a-pesar-de-la-situaci-n-econ/article_bd50346e-17e9-11ed-9dc7-5349fc2f3396.html
2022-08-09,Supermercados MegaFresh sigue su crecimiento en Puerto Rico,"Proyectan nuevas tiendas, centro de distribución e incursión tecnológica ",Economia,El Vocero,https://www.elvocero.com/economia/otros/supermercados-megafresh-sigue-su-crecimiento-en-puerto-rico/article_3c3cedb6-1778-11ed-a6f9-fb7bf0dd4b38.html
2022-08-09,Alertas ante posibles efectos de la Ley de Reducción de Inflación,"De aprobarse la legislación, la industria manufacturera del País podría registrar nuevos impuestos ",Economia,El Vocero,https://www.elvocero.com/economia/otros/alertas-ante-posibles-efectos-de-la-ley-de-reducci-n-de-inflaci-n/article_2a37fcac-1776-11ed-b655-875f805e4fb1.html
2022-08-09,Emplear fuerza laboral de edad avanzada redunda en beneficios,Las empresas obtienen el personal necesario y dicha población un ingreso económico adicional,Economia,El Vocero,https://www.elvocero.com/economia/otros/emplear-fuerza-laboral-de-edad-avanzada-redunda-en-beneficios/article_58e5f8e6-1777-11ed-b650-0b2df6d67df6.html
2022-08-08,Estados Unidos sanciona a la plataforma de criptomonedas Tornado Cash,Legisladores y funcionarios estadounidenses han expresado su preocupación por el uso de criptomonedas para participar en actos ilícitos,Economia,El Vocero,https://www.elvocero.com/economia/otros/estados-unidos-sanciona-a-la-plataforma-de-criptomonedas-tornado-cash/article_8e6cdebe-1739-11ed-8838-eff52baebdc2.html
2022-08-08,BioNTech reporta un sólido primer semestre gracias a la vacuna contra el covid-19,,Economia,El Vocero,https://www.elvocero.com/economia/otros/biontech-reporta-un-s-lido-primer-semestre-gracias-a-la-vacuna-contra-el-covid-19/article_fd30b4b2-1737-11ed-9503-b70cc63db384.html
2022-08-08,Aumenta el uso de tarjetas de crédito en la Isla,Mientras que los niveles de morosidad se mantienen bajos ,Economia,El Vocero,https://www.elvocero.com/economia/finanzas/aumenta-el-uso-de-tarjetas-de-cr-dito-en-la-isla/article_1638e526-16aa-11ed-a072-4f5f0bfc0db4.html
